Instance,nfs_ops,cifs_ops,http_ops,fcp_ops,iscsi_ops,read_ops,write_ops,net_data_rec,net_data_sen,disk_data_re,disk_data_wr,cpu_busy,avg_processo,total_proces,num_processo,time,uptime
system,7,0,0,0,0,0,5,8,3,0,0,0,0,1,2,1372802911,92621105
system,9,0,0,0,0,0,7,91,5,0,0,0,0,1,2,1372802912,92621106
system,10,0,0,0,0,0,7,96,5,32,32,0,0,1,2,1372802913,92621107
system,6,0,0,0,0,0,0,3,1,0,0,0,0,1,2,1372802914,92621108
system,47,0,0,0,0,0,3,12,13,0,0,0,0,1,2,1372802915,92621109
system,22,0,0,0,0,3,6,14,8,440,2044,1,1,2,2,1372802916,92621110
system,83,0,0,0,0,3,29,89,25,0,0,0,0,1,2,1372802917,92621111
system,7,0,0,0,0,1,2,3,3,8,8,0,0,1,2,1372802918,92621112
system,4,0,0,0,0,0,0,1,2,24,24,0,0,1,2,1372802919,92621113
system,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372802920,92621114
system,10,0,0,0,0,0,10,46,3,0,0,0,0,1,2,1372802921,92621115
system,5,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372802924,92621118
system,2,0,0,0,0,0,0,1,2,24,24,0,0,1,2,1372802925,92621119
system,58,0,0,0,0,1,12,35,17,412,2268,1,1,2,2,1372802926,92621120
system,14,0,0,0,0,1,12,5,6,0,0,0,0,1,2,1372802927,92621121
system,8,0,0,0,0,0,4,23,3,32,32,0,0,1,2,1372802928,92621122
system,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1372802929,92621123
system,1,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1372802930,92621124
system,15,0,0,0,0,0,11,66,5,23,23,0,0,1,2,1372802931,92621125
system,47,0,0,0,0,0,3,10,12,0,0,0,0,1,2,1372802932,92621126
system,3,0,0,0,0,0,2,2,1,8,8,0,0,1,2,1372802933,92621127
system,1,0,0,0,0,0,0,0,1,24,24,0,0,1,2,1372802934,92621128
system,51,0,0,0,0,1,4,12,16,0,0,0,0,1,2,1372802935,92621129
system,14,0,0,0,0,0,12,43,5,432,1940,1,1,2,2,1372802936,92621130
system,61,0,0,0,0,1,15,16,18,24,24,0,0,1,2,1372802937,92621131
system,10,0,0,0,0,1,3,3,4,8,8,0,0,1,2,1372802938,92621132
system,1,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372802939,92621133
system,1,0,0,0,0,0,0,1,1,24,24,0,0,1,2,1372802940,92621134
system,16,0,0,0,0,2,14,106,10,0,0,0,0,1,2,1372802941,92621135
system,11,0,0,0,0,0,7,93,6,0,0,0,0,1,2,1372802942,92621136
system,7,0,0,0,0,0,2,4,2,32,32,0,0,1,2,1372802943,92621137
system,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372802944,92621138
system,5,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1372802945,92621139
system,67,0,0,0,0,0,27,113,19,184,1992,1,1,2,2,1372802946,92621140
system,17,0,0,0,0,1,11,6,5,1016,324,0,0,1,2,1372802947,92621141
system,8,0,0,0,0,0,2,3,3,8,8,0,0,1,2,1372802948,92621142
system,4,0,0,0,0,1,1,4,4,24,24,0,0,1,2,1372802949,92621143
system,6,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1372802950,92621144
system,10,0,0,0,0,0,9,29,3,0,0,0,0,1,2,1372802951,92621145
system,18,0,0,0,0,3,3,17,7,24,24,0,0,1,2,1372802952,92621146
system,2,0,0,0,0,0,2,1,1,8,8,0,0,1,2,1372802953,92621147
system,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372802954,92621148
system,4,0,0,0,0,0,0,1,2,24,24,0,0,1,2,1372802955,92621149
system,77,0,0,0,0,1,30,114,23,0,0,0,0,1,2,1372802956,92621150
system,58,0,0,0,0,0,14,14,15,1128,2436,1,1,2,2,1372802957,92621151
system,5,0,0,0,0,1,3,2,4,32,32,0,0,1,2,1372802958,92621152
system,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372802959,92621153
system,3,0,0,0,0,0,0,1,3,0,0,0,0,1,2,1372802960,92621154
system,104,0,0,0,0,0,15,53,27,24,24,0,0,1,2,1372802961,92621155
system,11,0,0,0,0,1,4,16,5,0,0,0,0,1,2,1372802962,92621156
system,3,0,0,0,0,0,2,2,2,8,8,0,0,1,2,1372802963,92621157
system,1,0,0,0,0,0,0,0,0,24,24,0,0,1,2,1372802964,92621158
system,4,0,0,0,0,0,0,3,2,0,0,0,0,1,2,1372802965,92621159
system,10,0,0,0,0,0,10,37,4,0,0,0,0,1,2,1372802966,92621160
system,57,0,0,0,0,0,14,14,15,428,1916,1,1,2,2,1372802967,92621161
system,57,0,0,0,0,1,6,15,17,8,8,0,0,1,2,1372802968,92621162
system,1,0,0,0,0,0,0,1,1,4,0,0,0,1,2,1372802969,92621163
system,1,0,0,0,0,0,0,0,1,24,24,0,0,1,2,1372802970,92621164
system,17,0,0,0,0,1,15,178,10,0,0,0,0,1,2,1372802971,92621165
system,3,0,0,0,0,0,1,4,2,0,0,0,0,1,2,1372802972,92621166
system,8,0,0,0,0,2,4,4,7,32,32,0,0,1,2,1372802973,92621167
system,6,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372802974,92621168
system,1,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372802975,92621169
system,57,0,0,0,0,0,13,39,15,24,24,0,0,1,2,1372802976,92621170
system,22,0,0,0,0,0,11,8,7,1101,2422,1,1,2,2,1372802977,92621171
system,40,0,0,0,0,0,4,10,11,8,8,0,0,1,2,1372802978,92621172
system,5,0,0,0,0,0,1,3,1,24,24,0,0,1,2,1372802979,92621173
system,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1372802980,92621174
system,43,0,0,0,0,4,22,102,15,0,0,0,0,1,2,1372802981,92621175
system,6,0,0,0,0,0,4,30,1,7,7,0,0,1,2,1372802983,92621177
system,2,0,0,0,0,0,0,1,2,16,0,0,0,1,2,1372802984,92621178
system,3,0,0,0,0,0,0,1,2,8,24,0,0,1,2,1372802985,92621179
system,18,0,0,0,0,0,8,34,5,0,0,0,0,1,2,1372802986,92621180
system,55,0,0,0,0,0,14,14,14,1124,2468,1,1,2,2,1372802987,92621181
system,19,0,0,0,0,4,3,5,9,20,32,0,0,1,2,1372802988,92621182
system,4,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1372802989,92621183
system,0,0,0,0,0,0,0,0,1,16,0,0,0,1,2,1372802990,92621184
system,16,0,0,0,0,1,11,35,7,8,24,0,0,1,2,1372802991,92621185
system,6,0,0,0,0,1,4,15,4,0,0,0,0,1,2,1372802992,92621186
system,3,0,0,0,0,0,2,1,1,24,8,0,0,1,2,1372802993,92621187
system,1,0,0,0,0,0,0,2,1,8,24,0,0,1,2,1372802994,92621188
system,5,0,0,0,0,1,1,2,4,0,0,0,0,1,2,1372802995,92621189
system,70,0,0,0,0,0,25,100,20,16,0,0,0,1,2,1372802996,92621190
system,14,0,0,0,0,0,11,5,4,104,700,1,1,2,2,1372802997,92621191
system,54,0,0,0,0,0,5,13,14,480,1572,0,0,1,2,1372802998,92621192
system,4,0,0,0,0,1,1,3,3,16,0,0,0,1,2,1372802999,92621193
system,2,0,0,0,0,1,1,1,3,8,24,0,0,1,2,1372803000,92621194
system,10,0,0,0,0,0,10,102,5,0,0,0,0,1,2,1372803001,92621195
system,5,0,0,0,0,0,5,82,4,16,0,0,0,1,2,1372803002,92621196
system,8,0,0,0,0,1,2,4,5,16,32,0,0,1,2,1372803003,92621197
system,48,0,0,0,0,0,4,12,13,0,0,0,0,1,2,1372803004,92621198
system,1,0,0,0,0,0,0,2,0,16,0,0,0,1,2,1372803005,92621199
system,17,0,0,0,0,2,10,23,9,8,24,0,0,1,2,1372803006,92621200
system,54,0,0,0,0,0,14,14,15,0,0,0,0,1,2,1372803007,92621201
system,3,0,0,0,0,0,1,3,2,468,2036,1,1,2,2,1372803008,92621202
system,7,0,0,0,0,0,1,2,2,8,24,0,0,1,2,1372803009,92621203
system,11,0,0,0,0,1,0,3,3,0,0,0,0,1,2,1372803010,92621204
system,17,0,0,0,0,1,11,38,6,16,0,0,0,1,2,1372803011,92621205
system,5,0,0,0,0,0,5,26,2,7,23,0,0,1,2,1372803012,92621206
system,1,0,0,0,0,0,1,1,1,8,8,0,0,1,2,1372803013,92621207
system,7,0,0,0,0,1,2,3,4,16,0,0,0,1,2,1372803014,92621208
system,6,0,0,0,0,0,0,2,2,8,24,0,0,1,2,1372803015,92621209
system,68,0,0,0,0,0,23,95,19,0,0,0,0,1,2,1372803016,92621210
system,12,0,0,0,0,0,11,4,4,16,0,0,0,1,2,1372803017,92621211
system,48,0,0,0,0,0,4,11,12,832,2108,1,1,2,2,1372803018,92621212
system,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1372803019,92621213
system,4,0,0,0,0,1,1,2,4,16,0,0,0,1,2,1372803020,92621214
system,12,0,0,0,0,0,9,29,4,8,24,0,0,1,2,1372803021,92621215
system,9,0,0,0,0,0,3,15,3,0,0,0,0,1,2,1372803022,92621216
system,5,0,0,0,0,1,2,3,4,24,8,0,0,1,2,1372803023,92621217
system,18,0,0,0,0,4,2,5,8,8,24,0,0,1,2,1372803024,92621218
system,46,0,0,0,0,0,3,11,13,0,0,0,0,1,2,1372803025,92621219
system,11,0,0,0,0,0,11,37,4,16,0,0,0,1,2,1372803026,92621220
system,65,0,0,0,0,2,16,18,21,8,24,0,0,1,2,1372803027,92621221
system,6,0,0,0,0,1,2,3,4,452,2016,1,1,2,2,1372803028,92621222
system,6,0,0,0,0,0,1,2,2,16,0,0,0,1,2,1372803029,92621223
system,1,0,0,0,0,0,0,3,1,8,24,0,0,1,2,1372803030,92621224
system,11,0,0,0,0,0,10,101,5,0,0,0,0,1,2,1372803031,92621225
system,8,0,0,0,0,1,5,79,7,16,0,0,0,1,2,1372803032,92621226
system,4,0,0,0,0,0,1,2,2,16,32,0,0,1,2,1372803033,92621227
system,7,0,0,0,0,0,1,4,2,0,0,0,0,1,2,1372803034,92621228
system,4,0,0,0,0,1,1,2,3,16,0,0,0,1,2,1372803035,92621229
system,71,0,0,0,0,0,28,114,20,8,24,0,0,1,2,1372803036,92621230
system,11,0,0,0,0,0,11,5,3,0,0,0,0,1,2,1372803037,92621231
system,50,0,0,0,0,1,5,12,17,963,2073,1,1,2,2,1372803038,92621232
system,5,0,0,0,0,0,1,2,2,120,156,0,0,1,2,1372803039,92621233
system,4,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1372803040,92621234
system,5,0,0,0,0,0,0,0,1,7,7,0,0,1,2,1372803043,92621237
system,1,0,0,0,0,0,1,2,2,16,0,0,0,1,2,1372803044,92621238
system,12,0,0,0,0,2,0,3,4,8,24,0,0,1,2,1372803045,92621239
system,20,0,0,0,0,1,13,51,8,0,0,0,0,1,2,1372803046,92621240
system,55,0,0,0,0,0,14,14,15,16,0,0,0,1,2,1372803047,92621241
system,5,0,0,0,0,0,1,1,2,16,32,0,0,1,2,1372803048,92621242
system,1,0,0,0,0,0,1,1,1,400,2096,1,1,2,2,1372803049,92621243
system,24,0,0,0,0,0,16,85,8,16,0,0,0,1,2,1372803050,92621244
system,8,0,0,0,0,0,4,3,2,8,24,0,0,1,2,1372803051,92621245
system,6,0,0,0,0,1,4,16,5,0,0,0,0,1,2,1372803052,92621246
system,51,0,0,0,0,0,7,29,14,24,8,0,0,1,2,1372803053,92621247
system,2,0,0,0,0,0,1,1,1,8,24,0,0,1,2,1372803054,92621248
system,4,0,0,0,0,0,0,6,1,0,0,0,0,1,2,1372803055,92621249
system,52,0,0,0,0,0,9,18,15,16,0,0,0,1,2,1372803056,92621250
system,14,0,0,0,0,0,11,5,3,8,24,0,0,1,2,1372803057,92621251
system,53,0,0,0,0,0,4,12,14,8,8,0,0,1,2,1372803058,92621252
system,7,0,0,0,0,2,3,5,6,640,2044,1,1,2,2,1372803059,92621253
system,11,0,0,0,0,1,10,114,8,8,24,0,0,1,2,1372803060,92621254
system,19,0,0,0,0,3,4,6,7,0,0,0,0,1,2,1372803061,92621255
system,3,0,0,0,0,0,3,76,2,15,0,0,0,1,2,1372803062,92621256
system,4,0,0,0,0,0,0,3,1,15,31,0,0,1,2,1372803063,92621257
system,3,0,0,0,0,0,1,1,3,0,0,0,0,1,2,1372803064,92621258
system,5,0,0,0,0,0,4,23,2,16,0,0,0,1,2,1372803065,92621259
system,5,0,0,0,0,0,4,4,2,8,24,0,0,1,2,1372803066,92621260
system,58,0,0,0,0,1,15,15,18,0,0,0,0,1,2,1372803067,92621261
system,5,0,0,0,0,0,1,2,2,24,8,0,0,1,2,1372803068,92621262
system,3,0,0,0,0,0,1,1,2,416,2054,1,1,2,2,1372803069,92621263
system,18,0,0,0,0,1,7,39,7,0,0,0,0,1,2,1372803070,92621264
system,22,0,0,0,0,0,21,80,7,16,0,0,0,1,2,1372803071,92621265
system,4,0,0,0,0,0,4,19,2,8,24,0,0,1,2,1372803072,92621266
system,11,0,0,0,0,2,1,2,4,8,8,0,0,1,2,1372803073,92621267
system,3,0,0,0,0,1,2,2,4,16,0,0,0,1,2,1372803074,92621268
system,15,0,0,0,0,1,4,21,5,8,24,0,0,1,2,1372803075,92621269
system,55,0,0,0,0,0,7,13,14,0,0,0,0,1,2,1372803076,92621270
system,54,0,0,0,0,0,14,13,15,16,0,0,0,1,2,1372803077,92621271
system,50,0,0,0,0,1,5,12,15,16,32,0,0,1,2,1372803078,92621272
system,3,0,0,0,0,0,1,1,1,468,2216,1,1,2,2,1372803079,92621273
system,0,0,0,0,0,0,0,1,1,20,0,0,0,1,2,1372803080,92621274
system,9,0,0,0,0,0,7,16,3,8,24,0,0,1,2,1372803081,92621275
system,12,0,0,0,0,0,6,29,4,0,0,0,0,1,2,1372803082,92621276
system,6,0,0,0,0,0,4,23,2,24,8,0,0,1,2,1372803083,92621277
system,3,0,0,0,0,1,2,2,4,8,24,0,0,1,2,1372803084,92621278
system,16,0,0,0,0,0,16,84,6,0,0,0,0,1,2,1372803085,92621279
system,4,0,0,0,0,0,4,2,1,16,0,0,0,1,2,1372803086,92621280
system,61,0,0,0,0,0,14,15,16,8,24,0,0,1,2,1372803087,92621281
system,4,0,0,0,0,0,1,3,2,8,8,0,0,1,2,1372803088,92621282
system,52,0,0,0,0,0,4,15,14,120,528,1,1,2,2,1372803089,92621283
system,10,0,0,0,0,0,5,94,4,319,1530,1,0,1,2,1372803090,92621284
system,10,0,0,0,0,2,6,4,7,0,0,0,0,1,2,1372803091,92621285
system,6,0,0,0,0,1,5,80,6,16,0,0,0,1,2,1372803092,92621286
system,3,0,0,0,0,0,1,2,1,16,32,0,0,1,2,1372803093,92621287
system,7,0,0,0,0,0,1,3,3,0,0,0,0,1,2,1372803094,92621288
system,7,0,0,0,0,0,5,24,2,16,0,0,0,1,2,1372803095,92621289
system,4,0,0,0,0,0,4,3,2,8,24,0,0,1,2,1372803096,92621290
system,76,0,0,0,0,5,16,19,25,0,0,0,0,1,2,1372803097,92621291
system,47,0,0,0,0,0,4,11,13,24,8,0,0,1,2,1372803098,92621292
system,7,0,0,0,0,1,2,3,5,8,24,0,0,1,2,1372803099,92621293
system,5,0,0,0,0,0,5,43,2,420,2144,1,1,2,2,1372803100,92621294
system,10,0,0,0,0,0,0,2,2,7,7,0,0,1,2,1372803103,92621297
system,1,0,0,0,0,0,1,2,2,16,0,0,0,1,2,1372803104,92621298
system,15,0,0,0,0,0,7,41,5,8,24,0,0,1,2,1372803105,92621299
system,22,0,0,0,0,1,20,77,9,0,0,0,0,1,2,1372803106,92621300
system,16,0,0,0,0,0,14,30,4,16,0,0,0,1,2,1372803107,92621301
system,43,0,0,0,0,0,4,10,12,16,32,0,0,1,2,1372803108,92621302
system,15,0,0,0,0,2,1,4,6,0,0,0,0,1,2,1372803109,92621303
system,8,0,0,0,0,1,7,36,5,1172,2220,1,1,2,2,1372803110,92621304
system,12,0,0,0,0,0,4,5,4,8,24,0,0,1,2,1372803111,92621305
system,6,0,0,0,0,0,1,2,2,0,0,0,0,1,2,1372803112,92621306
system,43,0,0,0,0,0,3,9,11,23,7,0,0,1,2,1372803113,92621307
system,1,0,0,0,0,0,0,1,0,7,23,0,0,1,2,1372803114,92621308
system,5,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1372803115,92621309
system,6,0,0,0,0,0,6,15,1,15,0,0,0,1,2,1372803116,92621310
system,66,0,0,0,0,1,15,17,19,8,24,0,0,1,2,1372803117,92621311
system,48,0,0,0,0,0,4,13,13,8,8,0,0,1,2,1372803118,92621312
system,3,0,0,0,0,0,1,2,1,16,0,0,0,1,2,1372803119,92621313
system,7,0,0,0,0,0,7,44,3,400,1984,1,1,2,2,1372803120,92621314
system,10,0,0,0,0,0,10,93,5,0,0,0,0,1,2,1372803121,92621315
system,1,0,0,0,0,0,1,2,2,16,0,0,0,1,2,1372803122,92621316
system,11,0,0,0,0,0,1,3,3,16,32,0,0,1,2,1372803123,92621317
system,6,0,0,0,0,2,3,4,6,0,0,0,0,1,2,1372803124,92621318
system,7,0,0,0,0,0,6,91,4,16,0,0,0,1,2,1372803125,92621319
system,5,0,0,0,0,0,4,2,1,8,24,0,0,1,2,1372803126,92621320
system,14,0,0,0,0,0,11,5,5,0,0,0,0,1,2,1372803127,92621321
system,45,0,0,0,0,1,5,11,14,24,8,0,0,1,2,1372803128,92621322
system,13,0,0,0,0,2,3,4,8,8,24,0,0,1,2,1372803129,92621323
system,11,0,0,0,0,0,6,33,3,404,1976,1,1,2,2,1372803130,92621324
system,9,0,0,0,0,0,4,2,3,16,0,0,0,1,2,1372803131,92621325
system,5,0,0,0,0,1,4,15,4,8,24,0,0,1,2,1372803132,92621326
system,27,0,0,0,0,3,1,7,9,8,8,0,0,1,2,1372803133,92621327
system,1,0,0,0,0,0,1,1,1,16,0,0,0,1,2,1372803134,92621328
system,10,0,0,0,0,1,5,24,5,8,24,0,0,1,2,1372803135,92621329
system,6,0,0,0,0,0,4,3,2,0,0,0,0,1,2,1372803136,92621330
system,58,0,0,0,0,0,14,14,16,16,0,0,0,1,2,1372803137,92621331
system,2,0,0,0,0,0,1,1,1,16,32,0,0,1,2,1372803138,92621332
system,56,0,0,0,0,2,5,13,17,0,0,0,0,1,2,1372803139,92621333
system,6,0,0,0,0,0,6,36,3,24,0,0,0,1,2,1372803140,92621334
system,27,0,0,0,0,0,19,77,7,431,2005,1,1,2,2,1372803141,92621335
system,4,0,0,0,0,0,3,18,1,0,0,0,0,1,2,1372803142,92621336
system,7,0,0,0,0,2,3,4,7,24,8,0,0,1,2,1372803143,92621337
system,1,0,0,0,0,0,1,1,1,8,24,0,0,1,2,1372803144,92621338
system,94,0,0,0,0,0,12,51,25,0,0,0,0,1,2,1372803145,92621339
system,4,0,0,0,0,0,4,3,2,16,0,0,0,1,2,1372803146,92621340
system,15,0,0,0,0,0,11,6,4,8,24,0,0,1,2,1372803147,92621341
system,43,0,0,0,0,0,4,11,11,8,8,0,0,1,2,1372803148,92621342
system,8,0,0,0,0,1,2,3,5,16,0,0,0,1,2,1372803149,92621343
system,1,0,0,0,0,0,0,3,1,8,24,0,0,1,2,1372803150,92621344
system,14,0,0,0,0,0,7,18,5,596,2056,1,1,2,2,1372803151,92621345
system,11,0,0,0,0,0,7,90,5,16,0,0,0,1,2,1372803152,92621346
system,57,0,0,0,0,0,7,94,16,16,32,0,0,1,2,1372803153,92621347
system,2,0,0,0,0,0,1,2,1,0,0,0,0,1,2,1372803154,92621348
system,17,0,0,0,0,0,16,83,6,16,0,0,0,1,2,1372803155,92621349
system,6,0,0,0,0,1,5,3,5,8,24,0,0,1,2,1372803156,92621350
system,57,0,0,0,0,0,14,14,15,0,0,0,0,1,2,1372803157,92621351
system,1,0,0,0,0,0,1,1,1,24,8,0,0,1,2,1372803158,92621352
system,55,0,0,0,0,0,4,13,14,8,24,0,0,1,2,1372803159,92621353
system,7,0,0,0,0,1,6,40,5,0,0,0,0,1,2,1372803160,92621354
system,4,0,0,0,0,0,0,1,0,7,7,0,0,1,2,1372803164,92621357
system,2,0,0,0,0,0,1,1,4,15,0,0,0,1,2,1372803165,92621358
system,37,0,0,0,0,4,4,28,11,7,23,0,0,1,2,1372803166,92621359
system,11,0,0,0,0,0,10,4,3,0,0,0,0,1,2,1372803167,92621360
system,10,0,0,0,0,0,7,24,5,15,0,0,0,1,2,1372803168,92621361
system,44,0,0,0,0,0,4,10,13,15,31,0,0,1,2,1372803169,92621362
system,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1372803170,92621363
system,5,0,0,0,0,0,5,32,3,16,0,0,0,1,2,1372803171,92621364
system,12,0,0,0,0,0,4,4,3,436,2100,1,1,2,2,1372803172,92621365
system,6,0,0,0,0,0,1,3,2,4,0,0,0,1,2,1372803173,92621366
system,12,0,0,0,0,2,1,4,5,264,128,0,0,1,2,1372803174,92621367
system,2,0,0,0,0,0,1,1,1,8,24,0,0,1,2,1372803175,92621368
system,13,0,0,0,0,2,7,31,8,0,0,0,0,1,2,1372803176,92621369
system,27,0,0,0,0,0,27,88,9,16,0,0,0,1,2,1372803177,92621370
system,59,0,0,0,0,0,8,15,15,8,24,0,0,1,2,1372803178,92621371
system,2,0,0,0,0,0,1,1,1,8,8,0,0,1,2,1372803179,92621372
system,49,0,0,0,0,0,4,13,13,16,0,0,0,1,2,1372803180,92621373
system,6,0,0,0,0,0,6,95,4,8,24,0,0,1,2,1372803181,92621374
system,52,0,0,0,0,1,12,92,18,876,2240,1,1,2,2,1372803182,92621375
system,1,0,0,0,0,0,1,2,1,16,0,0,0,1,2,1372803183,92621376
system,5,0,0,0,0,0,1,3,1,16,32,0,0,1,2,1372803184,92621377
system,2,0,0,0,0,0,1,1,2,0,0,0,0,1,2,1372803185,92621378
system,5,0,0,0,0,0,0,2,1,16,0,0,0,1,2,1372803186,92621379
system,14,0,0,0,0,0,13,17,5,8,24,0,0,1,2,1372803187,92621380
system,8,0,0,0,0,0,5,3,3,0,0,0,0,1,2,1372803188,92621381
system,45,0,0,0,0,1,5,11,14,24,8,0,0,1,2,1372803189,92621382
system,8,0,0,0,0,0,1,2,2,8,24,0,0,1,2,1372803190,92621383
system,17,0,0,0,0,0,16,79,6,0,0,0,0,1,2,1372803191,92621384
system,11,0,0,0,0,0,9,28,4,20,0,0,0,1,2,1372803192,92621385
system,7,0,0,0,0,1,2,3,4,408,2152,1,1,2,2,1372803193,92621386
system,12,0,0,0,0,2,6,21,8,8,8,0,0,1,2,1372803194,92621387
system,1,0,0,0,0,0,1,1,2,16,0,0,0,1,2,1372803195,92621388
system,12,0,0,0,0,0,1,11,3,7,23,0,0,1,2,1372803196,92621389
system,13,0,0,0,0,0,10,5,3,0,0,0,0,1,2,1372803197,92621390
system,58,0,0,0,0,1,9,14,18,16,0,0,0,1,2,1372803198,92621391
system,2,0,0,0,0,0,1,2,1,16,32,0,0,1,2,1372803199,92621392
system,51,0,0,0,0,1,5,12,15,0,0,0,0,1,2,1372803200,92621393
system,8,0,0,0,0,1,7,32,6,16,0,0,0,1,2,1372803201,92621394
system,27,0,0,0,0,3,4,8,8,8,24,0,0,1,2,1372803202,92621395
system,4,0,0,0,0,0,3,15,2,376,1844,1,1,2,2,1372803203,92621396
system,8,0,0,0,0,1,1,2,3,24,8,0,0,1,2,1372803204,92621397
system,1,0,0,0,0,0,1,2,1,8,24,0,0,1,2,1372803205,92621398
system,4,0,0,0,0,0,4,24,2,0,0,0,0,1,2,1372803206,92621399
system,10,0,0,0,0,0,10,5,3,16,0,0,0,1,2,1372803207,92621400
system,13,0,0,0,0,2,7,5,8,8,24,0,0,1,2,1372803208,92621401
system,3,0,0,0,0,0,1,3,1,8,8,0,0,1,2,1372803209,92621402
system,44,0,0,0,0,0,4,12,12,16,0,0,0,1,2,1372803210,92621403
system,8,0,0,0,0,0,7,102,5,8,24,0,0,1,2,1372803211,92621404
system,10,0,0,0,0,1,6,10,5,0,0,0,0,1,2,1372803212,92621405
system,9,0,0,0,0,0,5,83,5,1244,2432,1,1,3,2,1372803213,92621406
system,14,0,0,0,0,1,2,4,5,16,32,0,0,1,2,1372803214,92621407
system,2,0,0,0,0,0,1,1,2,0,0,0,0,1,2,1372803215,92621408
system,5,0,0,0,0,0,4,18,1,20,0,0,0,1,2,1372803216,92621409
system,10,0,0,0,0,0,10,4,4,8,24,0,0,1,2,1372803217,92621410
system,93,0,0,0,0,0,11,22,24,0,0,0,0,1,2,1372803218,92621411
system,0,0,0,0,0,0,0,1,1,24,8,0,0,1,2,1372803219,92621412
system,102,0,0,0,0,2,10,24,31,8,24,0,0,1,2,1372803220,92621413
system,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1372803221,92621414
system,4,0,0,0,0,0,2,26,1,11,7,0,0,1,2,1372803224,92621417
system,3,0,0,0,0,1,2,2,5,16,0,0,0,1,2,1372803225,92621418
system,23,0,0,0,0,0,16,85,7,8,24,0,0,1,2,1372803226,92621419
system,11,0,0,0,0,0,10,4,3,0,0,0,0,1,2,1372803227,92621420
system,11,0,0,0,0,1,8,26,6,16,0,0,0,1,2,1372803228,92621421
system,1,0,0,0,0,0,1,0,0,16,32,0,0,1,2,1372803229,92621422
system,50,0,0,0,0,1,10,58,17,0,0,0,0,1,2,1372803230,92621423
system,2,0,0,0,0,0,2,11,1,16,0,0,0,1,2,1372803231,92621424
system,10,0,0,0,0,1,5,4,5,8,24,0,0,1,2,1372803232,92621425
system,2,0,0,0,0,0,1,1,2,864,2204,1,1,2,2,1372803233,92621426
system,16,0,0,0,0,1,2,6,6,68,136,0,0,1,2,1372803234,92621427
system,2,0,0,0,0,0,1,3,1,8,24,0,0,1,2,1372803235,92621428
system,12,0,0,0,0,0,7,54,4,0,0,0,0,1,2,1372803236,92621429
system,10,0,0,0,0,0,10,4,4,16,0,0,0,1,2,1372803237,92621430
system,83,0,0,0,0,5,8,21,24,8,24,0,0,1,2,1372803238,92621431
system,2,0,0,0,0,0,1,2,1,8,8,0,0,1,2,1372803239,92621432
system,99,0,0,0,0,2,9,24,29,16,0,1,0,1,2,1372803240,92621433
system,6,0,0,0,0,0,6,99,4,8,24,0,0,1,2,1372803241,92621434
system,4,0,0,0,0,0,4,3,2,0,0,0,0,1,2,1372803242,92621435
system,4,0,0,0,0,0,4,76,4,16,0,0,0,1,2,1372803243,92621436
system,9,0,0,0,0,1,2,4,4,756,2084,1,1,2,2,1372803244,92621437
system,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1372803245,92621438
system,6,0,0,0,0,0,5,27,3,16,0,0,0,1,2,1372803246,92621439
system,28,0,0,0,0,0,27,86,8,8,24,0,0,1,2,1372803247,92621440
system,7,0,0,0,0,0,4,2,2,0,0,0,0,1,2,1372803248,92621441
system,1,0,0,0,0,0,1,1,2,24,8,0,0,1,2,1372803249,92621442
system,51,0,0,0,0,0,4,12,13,8,24,0,0,1,2,1372803250,92621443
system,7,0,0,0,0,0,6,27,2,0,0,0,0,1,2,1372803251,92621444
system,11,0,0,0,0,1,8,21,6,16,0,0,0,1,2,1372803252,92621445
system,1,0,0,0,0,0,1,0,1,8,24,0,0,1,2,1372803253,92621446
system,48,0,0,0,0,1,4,12,15,516,2152,1,1,2,2,1372803254,92621447
system,6,0,0,0,0,0,2,2,2,16,0,0,0,1,2,1372803255,92621448
system,4,0,0,0,0,0,0,1,2,8,24,0,0,1,2,1372803256,92621449
system,16,0,0,0,0,0,13,19,4,0,0,0,0,1,2,1372803257,92621450
system,20,0,0,0,0,2,5,6,7,16,0,0,0,1,2,1372803258,92621451
system,1,0,0,0,0,0,0,0,0,16,32,0,0,1,2,1372803259,92621452
